4.754446143,2.439621771,1.45
2.429098087,3.133821206,1.45
0.5318800216,3.161437191,1.45
4.518738057,5.646373565,1.45
5.706196868,4.33683108,1.45
4.683429003,1.255900623,1.45
0.8195318095,2.284470485,1.45
3.846303372,5.896433168,1.45
1.421622635,2.251314071,1.45
5.309668996,0.4153925586,1.45
1.339678586,1.130061025,1.45
5.455777401,4.967046926,1.45
5.498261567,5.499263231,1.45
6.161212562,2.589296797,1.45
5.687723051,1.163480178,1.45
5.219800831,6.588912027,1.45
6.244575503,2.826284425,1.45
6.267492562,2.327902885,1.45
4.471598153,2.192354743,1.45
3.597725267,5.024375766,1.45
7.011794731,3.133198192,1.45
1.260972188,0.7898923726,1.45
2.310610775,1.259241437,1.45
1.982588537,4.489903808,1.45
4.294665702,1.142996269,1.45
4.361421654,0.3693537057,1.45
3.150936432,5.067782297,1.45
5.29121842,1.392419949,1.45
1.777529824,0.5959153521,1.45
1.712079132,3.651188273,1.45
2.75422494,3.467976095,1.45
6.227397241,4.708216205,1.45
5.56091696,6.020277775,1.45
5.170173408,5.312199401,1.45
3.172680619,3.25075851,1.45
-0.2521952582,2.082548831,1.45
1.953404146,0.9911680958,1.45
6.134353564,0.8491224935,1.45
3.455542188,6.120207295,1.45
6.487104678,2.043286265,1.45
0.6186506019,3.924884773,1.45
2.418875719,3.753864993,1.45
2.434429848,1.06908099,1.45
2.533724172,1.897311071,1.45
2.308881375,1.720107575,1.45
3.159697787,0.443728694,1.45
3.658092131,5.409628237,1.45
5.619843088,1.884676505,1.45
3.997318898,6.699528123,1.45
2.467329306,4.286222981,1.45
7.107018422,3.7186479,1.45
3.404566477,5.666629213,1.45
1.982395413,5.535160899,1.45
1.00438906,1.456931063,1.45
3.568965235,3.043469292,1.45
6.553897037,3.807475227,1.45
-0.4256507813,2.92517662,1.45
1.101690074,1.510636971,1.45
1.552863916,5.380504043,1.45
4.116115151,2.21014448,1.45
3.652547032,6.21074657,1.45
5.412093765,3.453803337,1.45
2.25067179,4.867857621,1.45
0.5178249686,3.491949873,1.45
4.014993347,0.4720922198,1.45
3.159753628,4.200663206,1.45
0.5963566586,1.717146174,1.45
2.553052416,4.533009839,1.45
1.118468922,5.006881621,1.45
1.629175972,3.686482617,1.45
3.864553322,5.202873614,1.45
0.9590729527,4.412972728,1.45
3.806713607,0.3959397618,1.45
2.147829167,5.939493389,1.45
4.289869383,4.878207619,1.45
0.210189806,0.8027908383,1.45
2.922703038,5.754307715,1.45
5.3332992,4.47313071,1.45
4.226188413,4.413863213,1.45
1.946634694,2.283595624,1.45
5.450414644,6.161851879,1.45
2.004740256,1.141730482,1.45
1.528814994,3.036804845,1.45
3.057855744,0.7303717663,1.45
0.7824216978,2.813846954,1.45
4.077243961,3.018754884,1.45
5.942077433,5.196515565,1.45
0.07962295852,0.5159853265,1.45
1.65256317,2.795460928,1.45
3.323912693,0.9670058225,1.45
6.977638256,3.317831782,1.45
3.761544422,3.085427732,1.45
0.8460739677,1.454791871,1.45
3.975008971,6.580144276,1.45
3.717305311,3.04927993,1.45
4.529045829,3.149879721,1.45
5.452230152,1.678016911,1.45
1.843408369,4.725801163,1.45
2.318457187,4.504860384,1.45
3.01221653,4.546089027,1.45
